@RELATION dados

@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.018286, 0.042087, 0.069234, 0.098548, 0.127769, 0.159157, 0.190593, 0.219531, 0.251296, 0.281836, 0.317042, 0.351871, 0.388774, 0.450419, 0.510369, 0.558347, 0.597182, 0.635451, 0.671552, 0.703789, 0.735225, 0.764492, 0.789613, 0.815440, 0.838109, 0.859742, 0.880385, 0.898718, 0.914978, 0.930531, 0.943774, 0.954520, 0.963946, 0.972052, 0.978792, 0.984871, 0.989019, 0.992318, 11
0.017175, 0.045003, 0.075607, 0.106599, 0.138301, 0.174974, 0.210937, 0.251356, 0.290870, 0.342459, 0.399858, 0.445764, 0.491025, 0.529184, 0.565083, 0.599109, 0.633264, 0.664385, 0.694602, 0.723076, 0.750387, 0.775181, 0.799651, 0.822572, 0.843233, 0.862022, 0.880036, 0.896371, 0.912577, 0.926976, 0.939050, 0.949638, 0.959194, 0.969202, 0.976433, 0.982309, 0.986958, 0.990444, 11
0.012901, 0.040407, 0.071889, 0.104832, 0.138099, 0.169905, 0.203822, 0.237494, 0.273683, 0.312386, 0.350602, 0.404398, 0.456814, 0.503063, 0.541036, 0.580308, 0.613656, 0.647653, 0.678973, 0.710293, 0.736744, 0.763195, 0.789565, 0.812609, 0.835003, 0.855288, 0.872733, 0.889935, 0.906406, 0.921254, 0.934480, 0.946164, 0.956793, 0.965962, 0.973995, 0.980648, 0.985841, 0.989736, 11
0.012422, 0.037499, 0.068130, 0.097218, 0.123683, 0.156938, 0.187570, 0.217584, 0.247367, 0.279619, 0.314494, 0.354462, 0.396204, 0.454303, 0.508237, 0.554685, 0.594499, 0.630686, 0.663709, 0.697813, 0.726438, 0.755681, 0.781374, 0.805139, 0.827746, 0.849196, 0.869411, 0.888083, 0.904286, 0.919640, 0.933529, 0.945411, 0.955750, 0.965009, 0.972879, 0.979515, 0.984839, 0.989082, 11
0.020242, 0.043491, 0.075707, 0.108889, 0.140192, 0.175897, 0.209026, 0.246074, 0.291337, 0.334183, 0.397970, 0.443717, 0.486510, 0.528766, 0.563183, 0.600177, 0.633252, 0.666166, 0.696072, 0.723348, 0.751430, 0.775967, 0.801310, 0.823539, 0.844425, 0.864829, 0.881849, 0.899353, 0.914494, 0.928240, 0.941448, 0.951650, 0.962657, 0.970603, 0.977637, 0.984080, 0.987946, 0.992080, 11
0.016639, 0.041298, 0.065689, 0.096629, 0.126566, 0.155435, 0.184771, 0.216178, 0.247519, 0.279461, 0.315079, 0.348826, 0.389121, 0.439039, 0.496442, 0.548899, 0.589796, 0.629022, 0.666043, 0.697852, 0.730262, 0.759397, 0.785192, 0.810852, 0.834375, 0.855825, 0.876407, 0.893849, 0.909954, 0.925925, 0.939089, 0.950917, 0.960874, 0.969027, 0.976110, 0.982191, 0.986735, 0.990210, 11
0.015504, 0.031128, 0.054925, 0.075837, 0.100955, 0.119103, 0.143501, 0.163932, 0.187369, 0.210084, 0.232678, 0.258278, 0.280993, 0.307554, 0.330990, 0.362358, 0.391683, 0.427258, 0.465597, 0.511868, 0.568475, 0.625083, 0.668830, 0.707409, 0.740701, 0.769425, 0.798630, 0.824470, 0.847665, 0.867736, 0.889730, 0.907277, 0.923502, 0.937203, 0.949582, 0.960159, 0.969653, 0.977105, 12
0.015370, 0.035551, 0.059875, 0.081927, 0.105115, 0.128638, 0.152294, 0.175482, 0.200140, 0.222794, 0.249524, 0.274650, 0.304320, 0.334124, 0.366133, 0.400080, 0.441378, 0.482943, 0.530656, 0.585720, 0.643456, 0.687026, 0.727455, 0.762137, 0.792275, 0.821210, 0.844866, 0.867520, 0.887701, 0.905276, 0.922182, 0.936483, 0.950383, 0.960740, 0.971031, 0.977848, 0.983795, 0.988540, 12
0.009215, 0.031064, 0.052467, 0.073722, 0.093639, 0.114596, 0.138228, 0.159185, 0.177616, 0.201694, 0.224881, 0.247027, 0.272146, 0.295779, 0.321344, 0.346908, 0.372771, 0.399970, 0.433264, 0.462842, 0.495541, 0.536712, 0.578329, 0.633472, 0.703775, 0.748514, 0.780767, 0.817925, 0.847057, 0.870244, 0.892687, 0.910969, 0.926873, 0.943222, 0.955410, 0.965815, 0.976367, 0.982759, 12
0.015504, 0.033772, 0.054564, 0.073193, 0.092422, 0.113094, 0.133646, 0.152395, 0.177273, 0.197945, 0.220299, 0.242413, 0.263806, 0.286401, 0.310318, 0.334956, 0.361036, 0.386034, 0.411394, 0.439156, 0.466679, 0.496965, 0.530377, 0.566432, 0.605012, 0.649841, 0.704164, 0.787813, 0.834565, 0.866294, 0.893095, 0.915810, 0.931675, 0.948260, 0.960639, 0.970735, 0.978547, 0.983715, 12
0.014493, 0.032031, 0.053455, 0.073619, 0.093153, 0.117202, 0.138416, 0.160891, 0.180634, 0.203739, 0.227473, 0.250158, 0.273157, 0.296786, 0.320311, 0.345936, 0.371876, 0.396555, 0.424701, 0.452111, 0.484562, 0.519009, 0.553455, 0.593153, 0.631065, 0.689351, 0.763390, 0.811489, 0.846671, 0.878282, 0.903697, 0.923966, 0.942974, 0.956627, 0.968704, 0.975950, 0.983092, 0.986978, 12
0.015152, 0.034550, 0.055556, 0.077709, 0.096878, 0.118457, 0.140381, 0.165519, 0.185147, 0.211203, 0.231405, 0.257461, 0.280418, 0.307277, 0.332989, 0.358701, 0.388430, 0.417470, 0.453512, 0.490702, 0.535698, 0.597911, 0.655647, 0.701102, 0.739669, 0.772498, 0.803834, 0.830923, 0.857208, 0.877984, 0.900482, 0.918159, 0.932736, 0.946855, 0.957759, 0.968090, 0.975551, 0.982668, 12
0.015748, 0.035092, 0.058032, 0.080724, 0.102176, 0.124248, 0.148428, 0.175584, 0.196044, 0.222084, 0.245272, 0.269825, 0.294749, 0.322897, 0.352409, 0.384401, 0.414657, 0.452849, 0.489801, 0.545105, 0.617645, 0.664889, 0.707297, 0.743009, 0.775374, 0.806126, 0.833778, 0.857710, 0.878418, 0.898134, 0.916486, 0.930994, 0.944758, 0.955422, 0.965962, 0.973278, 0.980718, 0.984934, 12
0.012587, 0.027778, 0.053819, 0.072049, 0.095703, 0.115885, 0.134549, 0.159071, 0.178602, 0.204210, 0.223307, 0.244141, 0.274089, 0.299045, 0.325304, 0.353299, 0.380859, 0.409722, 0.439887, 0.480252, 0.518446, 0.568576, 0.633464, 0.678168, 0.722222, 0.751302, 0.789062, 0.814887, 0.842448, 0.863064, 0.884332, 0.902778, 0.917752, 0.932075, 0.945095, 0.954861, 0.965712, 0.974609, 12
0.013333, 0.038756, 0.060356, 0.084978, 0.106222, 0.129244, 0.153067, 0.179111, 0.204356, 0.229689, 0.255022, 0.279822, 0.308622, 0.338844, 0.370133, 0.404000, 0.436978, 0.479111, 0.529422, 0.605511, 0.654489, 0.694044, 0.732178, 0.763822, 0.796800, 0.824889, 0.850667, 0.872889, 0.892711, 0.910222, 0.926933, 0.941067, 0.954044, 0.964178, 0.971911, 0.979289, 0.984978, 0.989244, 12
0.013889, 0.035687, 0.051505, 0.075424, 0.096836, 0.114776, 0.140529, 0.161073, 0.180363, 0.204282, 0.224151, 0.247010, 0.271219, 0.294753, 0.319059, 0.343943, 0.369599, 0.398148, 0.426601, 0.457948, 0.491223, 0.527681, 0.573881, 0.638985, 0.697145, 0.738715, 0.776813, 0.807967, 0.836902, 0.863522, 0.887539, 0.906539, 0.924576, 0.940683, 0.954090, 0.964120, 0.973862, 0.981096, 12
0.015102, 0.035417, 0.056868, 0.081660, 0.104714, 0.127034, 0.150022, 0.173945, 0.197000, 0.222460, 0.245247, 0.268970, 0.294096, 0.319757, 0.344148, 0.372882, 0.401617, 0.433426, 0.465502, 0.500384, 0.539677, 0.584918, 0.653614, 0.708009, 0.754185, 0.791340, 0.824418, 0.851749, 0.876875, 0.898259, 0.917572, 0.934278, 0.948378, 0.959604, 0.969494, 0.976979, 0.983394, 0.988005, 12
0.008474, 0.029074, 0.047922, 0.071444, 0.091168, 0.106363, 0.125648, 0.147418, 0.167726, 0.187596, 0.206735, 0.228943, 0.250128, 0.269560, 0.294105, 0.313390, 0.334429, 0.360289, 0.384104, 0.409088, 0.434509, 0.461100, 0.489006, 0.519395, 0.553875, 0.590401, 0.627365, 0.674118, 0.752429, 0.805756, 0.841552, 0.873256, 0.902184, 0.923515, 0.942070, 0.957995, 0.968369, 0.977135, 12
0.007627, 0.027823, 0.052256, 0.071464, 0.090389, 0.114116, 0.133606, 0.154368, 0.178377, 0.198715, 0.222018, 0.245180, 0.266224, 0.291364, 0.313820, 0.336699, 0.362121, 0.385707, 0.410847, 0.439799, 0.466492, 0.499259, 0.532872, 0.571852, 0.613234, 0.660829, 0.736106, 0.793588, 0.833133, 0.864063, 0.891321, 0.913636, 0.933126, 0.947391, 0.959396, 0.969282, 0.976908, 0.983264, 12
0.010611, 0.035711, 0.051423, 0.074278, 0.092440, 0.112438, 0.135292, 0.156311, 0.180798, 0.203041, 0.224059, 0.245281, 0.268544, 0.292419, 0.320988, 0.346699, 0.372615, 0.402204, 0.429344, 0.461790, 0.498929, 0.544638, 0.605652, 0.659729, 0.711560, 0.750536, 0.785022, 0.819508, 0.845628, 0.871136, 0.891134, 0.912152, 0.928273, 0.943373, 0.955821, 0.966636, 0.975819, 0.982553, 12
0.014388, 0.036644, 0.053206, 0.078464, 0.103514, 0.123596, 0.146783, 0.170592, 0.193779, 0.217691, 0.242431, 0.266239, 0.293567, 0.319135, 0.345945, 0.375550, 0.404016, 0.437244, 0.473992, 0.507634, 0.556286, 0.624709, 0.680296, 0.725532, 0.765592, 0.796750, 0.827700, 0.855649, 0.879251, 0.899022, 0.917551, 0.934734, 0.948088, 0.960302, 0.969101, 0.977175, 0.983179, 0.987009, 12
0.009612, 0.033641, 0.048443, 0.070742, 0.092080, 0.116301, 0.136486, 0.157824, 0.179162, 0.199539, 0.220108, 0.244906, 0.269512, 0.291811, 0.315263, 0.339100, 0.364860, 0.393502, 0.419646, 0.449443, 0.481353, 0.512687, 0.551519, 0.597078, 0.647443, 0.721646, 0.768743, 0.805652, 0.843714, 0.869281, 0.893118, 0.914072, 0.929642, 0.945790, 0.956171, 0.966936, 0.974625, 0.980392, 12
0.013793, 0.034340, 0.055363, 0.077051, 0.097027, 0.120904, 0.142497, 0.164185, 0.186730, 0.208894, 0.234293, 0.255886, 0.277289, 0.303163, 0.329417, 0.353389, 0.382782, 0.412652, 0.443757, 0.476576, 0.510440, 0.547063, 0.594150, 0.652176, 0.719144, 0.764423, 0.800476, 0.831486, 0.857170, 0.882283, 0.903401, 0.921379, 0.938692, 0.952010, 0.961998, 0.971415, 0.978835, 0.984352, 12
0.009783, 0.032492, 0.047340, 0.067954, 0.085248, 0.103590, 0.121583, 0.143244, 0.163857, 0.186567, 0.204385, 0.224998, 0.243165, 0.264652, 0.290156, 0.310245, 0.335400, 0.354092, 0.380295, 0.405800, 0.428334, 0.457158, 0.485807, 0.516202, 0.545725, 0.578915, 0.613853, 0.654206, 0.708009, 0.779631, 0.826622, 0.863307, 0.893004, 0.914665, 0.934579, 0.951874, 0.965324, 0.977203, 12
0.013605, 0.033505, 0.054792, 0.072655, 0.093850, 0.116896, 0.136517, 0.157157, 0.180388, 0.201953, 0.225647, 0.246379, 0.267574, 0.293211, 0.316257, 0.337637, 0.365681, 0.390208, 0.416678, 0.445740, 0.475450, 0.508769, 0.542922, 0.580962, 0.624832, 0.683141, 0.749688, 0.795317, 0.836041, 0.873895, 0.898052, 0.918321, 0.935721, 0.950160, 0.963765, 0.973668, 0.980517, 0.986163, 12
0.014706, 0.032223, 0.052876, 0.072664, 0.091696, 0.116133, 0.135597, 0.157439, 0.176687, 0.197989, 0.221453, 0.243188, 0.265247, 0.286765, 0.310121, 0.333045, 0.358131, 0.384191, 0.411116, 0.437176, 0.468317, 0.499351, 0.531250, 0.570069, 0.607591, 0.661657, 0.730969, 0.785359, 0.826773, 0.859429, 0.888084, 0.910900, 0.929606, 0.946042, 0.959883, 0.970480, 0.978806, 0.983997, 12
0.010499, 0.024163, 0.038761, 0.054125, 0.070077, 0.090765, 0.115733, 0.145827, 0.179913, 0.211264, 0.243547, 0.278522, 0.312274, 0.346591, 0.382036, 0.416725, 0.454215, 0.493280, 0.536427, 0.578042, 0.620055, 0.664242, 0.708099, 0.743711, 0.775824, 0.805717, 0.833975, 0.861178, 0.886267, 0.908920, 0.929244, 0.947252, 0.962328, 0.974247, 0.982735, 0.988533, 0.993117, 0.995936, 13
0.009732, 0.022685, 0.035727, 0.050223, 0.067253, 0.091063, 0.124419, 0.159677, 0.193284, 0.228633, 0.266092, 0.306639, 0.348830, 0.391978, 0.434559, 0.476775, 0.518796, 0.561894, 0.606352, 0.650775, 0.692534, 0.731605, 0.767077, 0.798742, 0.827155, 0.851317, 0.873775, 0.894490, 0.913347, 0.930295, 0.945623, 0.958913, 0.969942, 0.978692, 0.985273, 0.990625, 0.994514, 0.996840, 13
0.008938, 0.021576, 0.036035, 0.052471, 0.069690, 0.087399, 0.108055, 0.134398, 0.171069, 0.208033, 0.241748, 0.275413, 0.311976, 0.347913, 0.385612, 0.426786, 0.469173, 0.513402, 0.556573, 0.597003, 0.633869, 0.668905, 0.703001, 0.737626, 0.770607, 0.801541, 0.829646, 0.853669, 0.875108, 0.895274, 0.914637, 0.932297, 0.948205, 0.961518, 0.973099, 0.982732, 0.989232, 0.993627, 13
0.009344, 0.023238, 0.037893, 0.052881, 0.068354, 0.085398, 0.104539, 0.135137, 0.174479, 0.213312, 0.249894, 0.285941, 0.322822, 0.357283, 0.393395, 0.431725, 0.470153, 0.508305, 0.547300, 0.588602, 0.631572, 0.669206, 0.706654, 0.739374, 0.771575, 0.801938, 0.831265, 0.856916, 0.880502, 0.902348, 0.922177, 0.939609, 0.955390, 0.969066, 0.980628, 0.989600, 0.993049, 0.995697, 13
0.008288, 0.022007, 0.035143, 0.050531, 0.067013, 0.085173, 0.109766, 0.142095, 0.180834, 0.219772, 0.257480, 0.295730, 0.334970, 0.376660, 0.417464, 0.458206, 0.498655, 0.538354, 0.580034, 0.620942, 0.667032, 0.707815, 0.741936, 0.774827, 0.803027, 0.828976, 0.855841, 0.877661, 0.898209, 0.917381, 0.934468, 0.949136, 0.962605, 0.972446, 0.980766, 0.986197, 0.990961, 0.994808, 13
0.008830, 0.021440, 0.035554, 0.050234, 0.067263, 0.086655, 0.111999, 0.142034, 0.181970, 0.220747, 0.257446, 0.293881, 0.330199, 0.371038, 0.410395, 0.452210, 0.493622, 0.535437, 0.576782, 0.616227, 0.658116, 0.699197, 0.732887, 0.761792, 0.790366, 0.816899, 0.843154, 0.867133, 0.890151, 0.911143, 0.930088, 0.945120, 0.958933, 0.968916, 0.977078, 0.984337, 0.990311, 0.994869, 13
0.009932, 0.022933, 0.037190, 0.052309, 0.069418, 0.091652, 0.118690, 0.148402, 0.185106, 0.221186, 0.255725, 0.292932, 0.334586, 0.375328, 0.414690, 0.454962, 0.497219, 0.540709, 0.582338, 0.623050, 0.661743, 0.698545, 0.734479, 0.768700, 0.801430, 0.829811, 0.855269, 0.878338, 0.899931, 0.919439, 0.936681, 0.951754, 0.964616, 0.975303, 0.983732, 0.990026, 0.994412, 0.997009, 13
0.009687, 0.021849, 0.036358, 0.053708, 0.071773, 0.092457, 0.118699, 0.153982, 0.187131, 0.220510, 0.254662, 0.292858, 0.333976, 0.374345, 0.415368, 0.458567, 0.499742, 0.542006, 0.587230, 0.633676, 0.677185, 0.717285, 0.755610, 0.785928, 0.812720, 0.838482, 0.862708, 0.884716, 0.905192, 0.923208, 0.938423, 0.952659, 0.964901, 0.974766, 0.982039, 0.988127, 0.992967, 0.996441, 13
0.008827, 0.022910, 0.036834, 0.052604, 0.067952, 0.085549, 0.106061, 0.137882, 0.175493, 0.211718, 0.249218, 0.283812, 0.319540, 0.355156, 0.392815, 0.430455, 0.468957, 0.510082, 0.550983, 0.594901, 0.636954, 0.675231, 0.711062, 0.744523, 0.776869, 0.809477, 0.838421, 0.862915, 0.885647, 0.906805, 0.925910, 0.943133, 0.957684, 0.969819, 0.979554, 0.987266, 0.992401, 0.995399, 13
0.010111, 0.023018, 0.037986, 0.054588, 0.072674, 0.092311, 0.117376, 0.147637, 0.183097, 0.217324, 0.251783, 0.288286, 0.326098, 0.361274, 0.398526, 0.438575, 0.478587, 0.520886, 0.564533, 0.608370, 0.648530, 0.687884, 0.723107, 0.759681, 0.790891, 0.821664, 0.849285, 0.875638, 0.897330, 0.916836, 0.932769, 0.946499, 0.958766, 0.969636, 0.978742, 0.986124, 0.991078, 0.994790, 13
0.009608, 0.022277, 0.036289, 0.052652, 0.070729, 0.095246, 0.121813, 0.152327, 0.189345, 0.229349, 0.266011, 0.303420, 0.342826, 0.383396, 0.424965, 0.466096, 0.502598, 0.539368, 0.575413, 0.613563, 0.654385, 0.699541, 0.735323, 0.766690, 0.796164, 0.825487, 0.853121, 0.878157, 0.901070, 0.921471, 0.939195, 0.953763, 0.965666, 0.975802, 0.983805, 0.990156, 0.994557, 0.997029, 13
0.011387, 0.024560, 0.039195, 0.054628, 0.071313, 0.090333, 0.115973, 0.149044, 0.181483, 0.212982, 0.244631, 0.277579, 0.310457, 0.346210, 0.382148, 0.420249, 0.457468, 0.495535, 0.536498, 0.581333, 0.629377, 0.673769, 0.711537, 0.743686, 0.774523, 0.804368, 0.833650, 0.861160, 0.887392, 0.910279, 0.931117, 0.949079, 0.963959, 0.975873, 0.984397, 0.989717, 0.993163, 0.995854, 13
0.010058, 0.022611, 0.036221, 0.050905, 0.067760, 0.088306, 0.115827, 0.151998, 0.184492, 0.219110, 0.253236, 0.291876, 0.330212, 0.368036, 0.408687, 0.448401, 0.489165, 0.529973, 0.574567, 0.617998, 0.657939, 0.697160, 0.735176, 0.768390, 0.798438, 0.826389, 0.852519, 0.876270, 0.898900, 0.918557, 0.936202, 0.951444, 0.964357, 0.974359, 0.981744, 0.987688, 0.992043, 0.995523, 13
0.009514, 0.022633, 0.036726, 0.052545, 0.075925, 0.101731, 0.135288, 0.170838, 0.206394, 0.244131, 0.283283, 0.321180, 0.360854, 0.403916, 0.449456, 0.495657, 0.541437, 0.585988, 0.626958, 0.666489, 0.704956, 0.741428, 0.776339, 0.810133, 0.837999, 0.862346, 0.885391, 0.906265, 0.924679, 0.941238, 0.955518, 0.967446, 0.977279, 0.984594, 0.989609, 0.993276, 0.995687, 0.997508, 13
0.008626, 0.020504, 0.033477, 0.046784, 0.063252, 0.081932, 0.105012, 0.136437, 0.170712, 0.205328, 0.239481, 0.276955, 0.316071, 0.353423, 0.390555, 0.429032, 0.470017, 0.510204, 0.551592, 0.593261, 0.636990, 0.679085, 0.715943, 0.748736, 0.778709, 0.807094, 0.833153, 0.856507, 0.879997, 0.900387, 0.916552, 0.931052, 0.944861, 0.956929, 0.967842, 0.977288, 0.985390, 0.991872, 13
0.010522, 0.023736, 0.038170, 0.053572, 0.070721, 0.094366, 0.126016, 0.161209, 0.196231, 0.230635, 0.269448, 0.307460, 0.344887, 0.383676, 0.422381, 0.463055, 0.509738, 0.554568, 0.595695, 0.632623, 0.670996, 0.707460, 0.743939, 0.777367, 0.808154, 0.834236, 0.858777, 0.882040, 0.903172, 0.922747, 0.940125, 0.955498, 0.968740, 0.978876, 0.986268, 0.991666, 0.994959, 0.996906, 13
0.010180, 0.024141, 0.037820, 0.052397, 0.068238, 0.087829, 0.114155, 0.148883, 0.188278, 0.227396, 0.266812, 0.307984, 0.346805, 0.388209, 0.428793, 0.471416, 0.514242, 0.555022, 0.596506, 0.642620, 0.684517, 0.728374, 0.766687, 0.795465, 0.822654, 0.847107, 0.870240, 0.891755, 0.911927, 0.929981, 0.945966, 0.960065, 0.971138, 0.979650, 0.986558, 0.991325, 0.994714, 0.996535, 13
0.008827, 0.021212, 0.034474, 0.050266, 0.067299, 0.087783, 0.112152, 0.145347, 0.182296, 0.221366, 0.260117, 0.296598, 0.332253, 0.369082, 0.410483, 0.455995, 0.498630, 0.540970, 0.582424, 0.622311, 0.658564, 0.694318, 0.727293, 0.757786, 0.784895, 0.811753, 0.837923, 0.864850, 0.889991, 0.912141, 0.930794, 0.946555, 0.958538, 0.968841, 0.977842, 0.984852, 0.989886, 0.994020, 13
0.008703, 0.021274, 0.036417, 0.051452, 0.068185, 0.088273, 0.117327, 0.155233, 0.191007, 0.225045, 0.262214, 0.300065, 0.339226, 0.380526, 0.424647, 0.466559, 0.507417, 0.550158, 0.593783, 0.637532, 0.683807, 0.725665, 0.759099, 0.787789, 0.813984, 0.839761, 0.863352, 0.886958, 0.907349, 0.925034, 0.940922, 0.954228, 0.965900, 0.976114, 0.983089, 0.989080, 0.993009, 0.995846, 13
0.008637, 0.022626, 0.036560, 0.052060, 0.068547, 0.086618, 0.109335, 0.139258, 0.173726, 0.209090, 0.247560, 0.283947, 0.320272, 0.356659, 0.393689, 0.430521, 0.468882, 0.507940, 0.550919, 0.592540, 0.632304, 0.674359, 0.714948, 0.750702, 0.781919, 0.810566, 0.837383, 0.863151, 0.887533, 0.908972, 0.928610, 0.945957, 0.961096, 0.972558, 0.981530, 0.988103, 0.992694, 0.995527, 13
0.021206, 0.051362, 0.088300, 0.150750, 0.207459, 0.256471, 0.298813, 0.343758, 0.385748, 0.422672, 0.461975, 0.499617, 0.534683, 0.567245, 0.600553, 0.632243, 0.659922, 0.689697, 0.717982, 0.742382, 0.767444, 0.791366, 0.813585, 0.834144, 0.853858, 0.872855, 0.888883, 0.905318, 0.920249, 0.932589, 0.945310, 0.956244, 0.965559, 0.973679, 0.981137, 0.987019, 0.991015, 0.994533, 14
0.023397, 0.052139, 0.092938, 0.160506, 0.210661, 0.256673, 0.299940, 0.344233, 0.383698, 0.421885, 0.460127, 0.496859, 0.531078, 0.564262, 0.597523, 0.628755, 0.657696, 0.685567, 0.714409, 0.739778, 0.764178, 0.788016, 0.810719, 0.831206, 0.850449, 0.870054, 0.886982, 0.902477, 0.917256, 0.931297, 0.943309, 0.953977, 0.964238, 0.972746, 0.979799, 0.985530, 0.990853, 0.994258, 14
0.022227, 0.051286, 0.093030, 0.158684, 0.209388, 0.255538, 0.300104, 0.342108, 0.382862, 0.422019, 0.459456, 0.495879, 0.531249, 0.564677, 0.597114, 0.628054, 0.658461, 0.686852, 0.714264, 0.740254, 0.765117, 0.788532, 0.811057, 0.831935, 0.851860, 0.870486, 0.887627, 0.903629, 0.918492, 0.931858, 0.944135, 0.955051, 0.964691, 0.973119, 0.980298, 0.986176, 0.990928, 0.994357, 14
0.020100, 0.050413, 0.086438, 0.151162, 0.204350, 0.251812, 0.296313, 0.339625, 0.380338, 0.419662, 0.457725, 0.494113, 0.528962, 0.563387, 0.595788, 0.627287, 0.657400, 0.686187, 0.713962, 0.740063, 0.765013, 0.788600, 0.811063, 0.832150, 0.851975, 0.870638, 0.888013, 0.904088, 0.918863, 0.932375, 0.944675, 0.955688, 0.965325, 0.973825, 0.980788, 0.986613, 0.991263, 0.994575, 14
0.021724, 0.051318, 0.085961, 0.147763, 0.201605, 0.251216, 0.294367, 0.338870, 0.377625, 0.418520, 0.456013, 0.493151, 0.528640, 0.561887, 0.595357, 0.625530, 0.656312, 0.683842, 0.712322, 0.737640, 0.763284, 0.786657, 0.808752, 0.830536, 0.849631, 0.868920, 0.885403, 0.902345, 0.916259, 0.930573, 0.942928, 0.953812, 0.963969, 0.972180, 0.979783, 0.985426, 0.990593, 0.993711, 14
0.021588, 0.048589, 0.084822, 0.148908, 0.202815, 0.250379, 0.293382, 0.337016, 0.377225, 0.417687, 0.454267, 0.491478, 0.526670, 0.559983, 0.593202, 0.624006, 0.654700, 0.683026, 0.711116, 0.737312, 0.761993, 0.786375, 0.808168, 0.830261, 0.849719, 0.869019, 0.886110, 0.902269, 0.917340, 0.930659, 0.943473, 0.954283, 0.964383, 0.972762, 0.979801, 0.986097, 0.990531, 0.994177, 14
0.020066, 0.048852, 0.083686, 0.131698, 0.197790, 0.248894, 0.290372, 0.335625, 0.378075, 0.417898, 0.453946, 0.491341, 0.527522, 0.559177, 0.593018, 0.625070, 0.655291, 0.682288, 0.710235, 0.737012, 0.759660, 0.784539, 0.807320, 0.827673, 0.847055, 0.866481, 0.883699, 0.898864, 0.914272, 0.928709, 0.939923, 0.951446, 0.961601, 0.970519, 0.977384, 0.983874, 0.988996, 0.992439, 14
0.021164, 0.050612, 0.085185, 0.137078, 0.200361, 0.249483, 0.293454, 0.337940, 0.379655, 0.418362, 0.456430, 0.493578, 0.529250, 0.562332, 0.595707, 0.626799, 0.655983, 0.685320, 0.713376, 0.738745, 0.763877, 0.787992, 0.810576, 0.830738, 0.851094, 0.869933, 0.886140, 0.902848, 0.917983, 0.931350, 0.943268, 0.954616, 0.964404, 0.972327, 0.979873, 0.986028, 0.990260, 0.994020, 14
0.022406, 0.049130, 0.086719, 0.142734, 0.200371, 0.252438, 0.295918, 0.340890, 0.381208, 0.420917, 0.459293, 0.494683, 0.531679, 0.564694, 0.598095, 0.629441, 0.658155, 0.688249, 0.714828, 0.741600, 0.766494, 0.788980, 0.812622, 0.832685, 0.853068, 0.871366, 0.888010, 0.904846, 0.918971, 0.932774, 0.944843, 0.955148, 0.965500, 0.973461, 0.980892, 0.986526, 0.990875, 0.994423, 14
0.022403, 0.052243, 0.092397, 0.156919, 0.208780, 0.256252, 0.300000, 0.342796, 0.382796, 0.421999, 0.460405, 0.497014, 0.532968, 0.566532, 0.598882, 0.629744, 0.659143, 0.687472, 0.714551, 0.740559, 0.765045, 0.789292, 0.811684, 0.832719, 0.852719, 0.871005, 0.887852, 0.903557, 0.918120, 0.931338, 0.943367, 0.954146, 0.964283, 0.972754, 0.980095, 0.986020, 0.990684, 0.994206, 14
0.023336, 0.050121, 0.083593, 0.142449, 0.201061, 0.251077, 0.296261, 0.338924, 0.379101, 0.420468, 0.458930, 0.494976, 0.529918, 0.563041, 0.597651, 0.628427, 0.658030, 0.686653, 0.713210, 0.741028, 0.766045, 0.788943, 0.810651, 0.831746, 0.852316, 0.870680, 0.887942, 0.903277, 0.918035, 0.932285, 0.944277, 0.954886, 0.964182, 0.972988, 0.980358, 0.986030, 0.990582, 0.993908, 14
